timestamp,phase,capacity,total_requests,total_volume,Teaching_requests,Teaching_volume,Teaching_weight,Non-teaching_requests,Non-teaching_volume,Non-teaching_weight,Managerial_requests,Managerial_volume,Managerial_weight,Non-managerial_requests,Non-managerial_volume,Non-managerial_weight,utilization
34430,Administrative,80,17,2538.699228597611,5,322.6606772741247,0.28,1,166.27653247840547,0.12,8,149.27760369703964,0.35,3,1900.484415148041,0.25,0.8462330761992037
34435,Administrative,80,14,1390.1845563092647,1,107.74076066698986,0.28,2,403.64741592159623,0.12,5,82.10771564497323,0.35,6,796.6886640757054,0.25,0.4633948521030883
34440,Administrative,80,15,1228.970311277189,4,250.37074439044756,0.28,5,411.9197686453306,0.12,4,48.95660385479038,0.35,2,517.7231943866204,0.25,0.4096567704257296
34445,Administrative,80,7,421.04194760792427,3,113.12642999729425,0.28,1,196.82831064762945,0.12,2,32.13707752574088,0.35,1,78.95012943725963,0.25,0.1403473158693081
34450,Administrative,80,8,353.66457444767957,0,52.19153721148765,0.28,0,0.0,0.12,7,122.64426519587582,0.35,1,178.82877204031607,0.25,0.11788819148255987
34455,Administrative,80,20,2057.591050894027,5,512.6169874671378,0.28,5,818.5636433338116,0.12,7,106.72077611574359,0.35,3,619.6896439773337,0.25,0.6858636836313423
34460,Administrative,80,14,1612.7440666856553,9,933.181780293532,0.28,3,656.2145610482463,0.12,2,23.34772534387701,0.35,0,0.0,0.25,0.5375813555618851
34465,Administrative,80,18,1828.4672762947084,4,380.4004571483554,0.28,1,227.6944583325897,0.12,2,32.820611333028566,0.35,11,1187.551749480735,0.25,0.6094890920982362
34470,Administrative,80,20,1205.0068853275177,2,197.42428179580793,0.28,3,511.253723605119,0.12,13,113.89583343408927,0.35,2,382.43304649250166,0.25,0.4016689617758392
34475,Administrative,80,19,2382.311060517407,5,518.3121580853917,0.28,3,435.8082836699989,0.12,8,59.18170605602856,0.35,3,1369.0089127059878,0.25,0.7941036868391357
34480,Administrative,80,17,1679.7331768195454,6,641.402086500914,0.28,4,514.1991582125006,0.12,3,41.65931749805069,0.35,4,482.47261460808,0.25,0.5599110589398484
34485,Administrative,80,20,1275.041904484865,8,799.7263390101161,0.28,2,257.28249430255994,0.12,9,122.98256201274928,0.35,1,95.05050915943991,0.25,0.4250139681616217
34490,Administrative,80,22,1939.1674524883151,8,895.9806873233725,0.28,4,597.9184199411477,0.12,8,66.89528093433168,0.35,2,378.37306428946306,0.25,0.6463891508294384
34495,Administrative,80,16,2008.3646759163616,6,515.4069151743186,0.28,3,802.242723102553,0.12,2,32.99151960744241,0.35,5,657.7235180320479,0.25,0.6694548919721205
34500,Administrative,80,17,1282.8965459037177,4,461.7628343913301,0.28,3,209.9997162242816,0.12,5,84.63888493982495,0.35,5,526.4951103482812,0.25,0.4276321819679059
34505,Administrative,80,21,2191.41815879885,7,818.0709035747624,0.28,4,738.4236550808006,0.12,8,90.43374498413112,0.35,2,544.4898551591559,0.25,0.7304727195996167
34510,Administrative,80,19,2746.1095367257035,3,357.0854396353624,0.28,3,438.20490879212315,0.12,6,51.83769108382573,0.35,7,1898.9814972143922,0.25,0.9153698455752345
34515,Administrative,80,16,1450.8324159193266,3,140.035766609429,0.28,4,307.9347662865866,0.12,5,56.4820356761512,0.35,4,946.37984734716,0.25,0.48361080530644224
34520,Administrative,80,12,1480.7329882728332,0,118.92785324958814,0.28,4,744.1987739916034,0.12,5,85.71979006434944,0.35,3,531.8865709672922,0.25,0.49357766275761106
34525,Administrative,80,17,606.4822151512951,5,182.6255249634117,0.28,3,340.3880914607612,0.12,8,44.316036436828995,0.35,1,39.152562290293275,0.25,0.20216073838376505
34530,Administrative,80,14,1996.2146992519115,2,15.956649248563595,0.28,2,362.58207434407893,0.12,3,48.15955604391539,0.35,7,1569.5164196153537,0.25,0.6654048997506371
34535,Administrative,80,18,2200.2429812035743,3,195.55509577818134,0.28,1,120.73186205490563,0.12,6,73.877863953621,0.35,8,1810.0781594168666,0.25,0.7334143270678581
34540,Administrative,80,19,1550.2133130160842,5,224.27179640764598,0.28,4,768.4845990048682,0.12,6,54.31009805175274,0.35,4,503.1468195518173,0.25,0.5167377710053614
34545,Administrative,80,21,1962.5234890617617,4,326.74509793361705,0.28,6,795.979956333063,0.12,7,48.826735445403216,0.35,4,790.9716993496783,0.25,0.6541744963539206
34550,Administrative,80,20,1523.8405139736474,6,294.4049368515832,0.28,2,234.5710495443994,0.12,8,145.42754982661302,0.35,4,849.4369777510519,0.25,0.5079468379912158
34555,Administrative,80,14,1157.0969278403702,3,296.1096005083158,0.28,5,649.0016726217925,0.12,3,27.09518102537278,0.35,3,184.89047368488917,0.25,0.38569897594679003
34560,Administrative,80,17,1205.1636066170495,7,799.7078726625853,0.28,1,289.38515326774746,0.12,8,61.87868329325991,0.35,1,54.19189739345696,0.25,0.4017212022056832
34565,Administrative,80,18,1978.086327018739,6,495.296633476518,0.28,2,148.1077930732457,0.12,6,95.85525790687097,0.35,4,1238.8266425621043,0.25,0.6593621090062463
34570,Administrative,80,19,2313.1250650040765,4,377.60481665087985,0.28,7,970.8722089325311,0.12,4,37.78370535901283,0.35,4,926.8643340616525,0.25,0.7710416883346922
34575,Administrative,80,22,2999.387435182202,5,544.8542594609362,0.28,4,387.0479780467801,0.12,9,164.03272457999185,0.35,4,1903.4524730944936,0.25,0.9997958117274006
34580,Administrative,80,15,1171.352125828461,3,208.7311182287385,0.28,2,460.29393390034744,0.12,4,78.02717685154904,0.35,6,424.2998968478262,0.25,0.39045070860948705
34585,Administrative,80,19,1448.1836980884818,6,646.5730957688344,0.28,4,285.8918445706296,0.12,6,41.25437134360921,0.35,3,474.4643864054086,0.25,0.4827278993628273
34590,Administrative,80,22,3596.7639067643886,8,434.7123120865563,0.28,6,2679.1755593366956,0.12,6,113.24133451844251,0.35,2,369.6347008226942,0.25,1.0
34595,Administrative,80,22,4530.5114624577445,5,550.090446289848,0.28,2,423.6692468162094,0.12,7,50.12401351949782,0.35,8,3506.6277558321895,0.25,1.0
34600,Administrative,80,16,1430.0660536237415,4,402.4103736009544,0.28,3,171.31367700834346,0.12,5,90.13728537846232,0.35,4,766.2047176359814,0.25,0.4766886845412472
34605,Administrative,80,26,2086.0070458767277,4,453.1692628712324,0.28,3,831.2679065069353,0.12,9,144.29110238274376,0.35,10,657.2787741158164,0.25,0.6953356819589092
34610,Administrative,80,16,1189.1364829549007,7,833.7314009409674,0.28,2,197.32441722861975,0.12,4,29.526770079151056,0.35,3,128.5538947061626,0.25,0.39637882765163357
34615,Administrative,80,13,739.1773965145228,4,470.40771968954846,0.28,1,141.19335350663945,0.12,8,127.5763233183348,0.35,0,0.0,0.25,0.24639246550484092
34620,Administrative,80,10,2486.136676784919,4,382.675258241244,0.28,0,0.0,0.12,4,41.983865353170685,0.35,2,2061.4775531905043,0.25,0.828712225594973
34625,Administrative,80,9,746.6668709442935,3,260.7069553155886,0.28,2,240.39320329258078,0.12,3,31.97906885088957,0.35,1,213.5876434852346,0.25,0.24888895698143115
34630,Administrative,80,20,2982.5328741209505,3,166.16094388744085,0.28,4,820.9292247570147,0.12,7,114.25392024741467,0.35,6,1881.18878522908,0.25,0.9941776247069836
34635,Administrative,80,18,1305.9852208391826,4,429.3496849578776,0.28,2,337.86213300924925,0.12,6,106.50350463218552,0.35,6,432.2698982398701,0.25,0.4353284069463942
34640,Administrative,80,22,2227.5741290400842,9,1018.6514339792977,0.28,3,503.3622478849229,0.12,5,78.59597753360494,0.35,5,626.9644696422587,0.25,0.742524709680028
34645,Administrative,80,25,2184.395359100681,4,377.57426859948487,0.28,4,1006.5251478758535,0.12,11,92.06460840459154,0.35,6,708.2313342207511,0.25,0.7281317863668937
34650,Administrative,80,13,710.5168438180551,1,34.78707408397299,0.28,0,0.0,0.12,8,97.73200754704904,0.35,4,577.9977621870331,0.25,0.2368389479393517
34655,Administrative,80,21,1413.2863747897127,7,416.61187612102333,0.28,3,286.59312005914944,0.12,6,30.381002808678907,0.35,5,679.7003758008611,0.25,0.4710954582632375
34660,Administrative,80,17,928.3658723170449,5,363.32518805634487,0.28,2,83.38854629879083,0.12,7,75.21273780494953,0.35,3,406.43940015695983,0.25,0.30945529077234835
34665,Administrative,80,19,1881.9588331300615,3,278.4349210907718,0.28,10,1271.9605457431617,0.12,4,63.75171377025662,0.35,2,267.81165252587164,0.25,0.6273196110433539
34670,Administrative,80,19,6926.479440843889,2,177.52638281607912,0.28,7,537.7388121606436,0.12,5,45.5309369669044,0.35,5,6165.683308900262,0.25,1.0
34675,Administrative,80,15,2126.8853332361873,4,395.1081913649855,0.28,4,751.5684838663402,0.12,2,16.10822204114142,0.35,5,964.1004359637201,0.25,0.7089617777453958
34680,Administrative,80,17,1047.4256453865837,5,31.790203501662837,0.28,2,435.43163280756403,0.12,7,115.32977478030841,0.35,3,464.8740342970485,0.25,0.3491418817955279
34685,Administrative,80,20,3432.7833725474584,3,329.2982273911759,0.28,6,2290.9501440844315,0.12,8,128.8355346327479,0.35,3,683.699466439103,0.25,1.0
34690,Administrative,80,19,2590.101999425603,1,35.40058756089348,0.28,8,1624.7727069477287,0.12,6,94.67733257807484,0.35,4,835.2513723389062,0.25,0.8633673331418678
34695,Administrative,80,16,889.0516373267455,2,39.96445337287188,0.28,4,589.1280636412249,0.12,5,94.54237158102273,0.35,5,165.41674873162603,0.25,0.29635054577558184
34700,Administrative,80,24,1126.3521183540176,7,322.0297870756196,0.28,3,414.00128152258554,0.12,8,85.56125266566255,0.35,6,304.7597970901499,0.25,0.37545070611800585
34705,Administrative,80,28,1957.0339756747078,4,427.34052772402794,0.28,7,1148.1245635717812,0.12,12,211.21818056326057,0.35,5,170.3507038156381,0.25,0.652344658558236
34710,Administrative,80,20,4641.221943435796,6,197.2797971458608,0.28,1,335.2591915600507,0.12,6,88.4027257820706,0.35,7,4020.280228947814,0.25,1.0
34715,Administrative,80,19,1108.42056368743,5,561.8265031398976,0.28,5,256.50956400477975,0.12,8,150.95121537967333,0.35,1,139.13328116307932,0.25,0.3694735212291434
34720,Administrative,80,25,4677.574037469827,10,1156.015089883025,0.28,2,768.5714897718574,0.12,10,92.8471409868952,0.35,3,2660.1403168280494,0.25,1.0
34725,Administrative,80,22,1213.1765776901188,8,210.45355174051568,0.28,1,86.12255566813812,0.12,6,118.99218559114092,0.35,7,797.608284690324,0.25,0.404392192563373
34730,Administrative,80,20,1438.9481728239916,6,630.5966441227048,0.28,6,467.5574823091572,0.12,2,25.89220370531895,0.35,6,314.90184268681054,0.25,0.4796493909413305
34735,Administrative,80,26,7532.693578096312,9,994.3836875940565,0.28,8,754.0761047083645,0.12,4,32.01865139111823,0.35,5,5752.2151344027725,0.25,1.0
34740,Administrative,80,23,3153.078979177535,5,450.3342678890909,0.28,4,1041.4544234807147,0.12,10,70.06976840140025,0.35,4,1591.220519406329,0.25,1.0
34745,Administrative,80,22,2508.3847824874506,7,516.2246196180168,0.28,2,276.99468137564213,0.12,7,119.0717876558053,0.35,6,1596.0936938379862,0.25,0.8361282608291501
34750,Administrative,80,19,1436.7987813317286,3,287.37055342547137,0.28,2,305.14030428328886,0.12,9,152.2841660047878,0.35,5,692.0037576181807,0.25,0.4789329271105762
34755,Administrative,80,22,2578.6890695693764,3,345.259672128661,0.28,7,1450.820858620343,0.12,8,80.46265113602341,0.35,4,702.1458876843488,0.25,0.8595630231897922
34760,Administrative,80,12,1351.521836941964,1,94.58900871376682,0.28,3,562.5356817869208,0.12,3,28.997680436267267,0.35,5,665.3994660050092,0.25,0.4505072789806547
34765,Administrative,80,23,1374.4682830723357,2,140.05840378237093,0.28,6,558.8440701805526,0.12,9,154.12240144426707,0.35,6,521.4434076651451,0.25,0.4581560943574452
34770,Administrative,80,18,1031.091204405931,3,297.411522238369,0.28,4,432.1686407875012,0.12,8,46.76519637725854,0.35,3,254.7458450028022,0.25,0.3436970681353103
34775,Administrative,80,16,1551.8755597970364,4,316.4359720359958,0.28,4,967.6435830435764,0.12,5,48.05496317878449,0.35,3,219.74104153867978,0.25,0.5172918532656788
34780,Administrative,80,20,1854.5512953724437,3,180.690140004791,0.28,6,792.7158608128436,0.12,6,66.50142964266826,0.35,5,814.6438649121409,0.25,0.618183765124148
34785,Administrative,80,15,1562.5033893048903,7,679.3995035364601,0.28,2,628.2431119282126,0.12,4,43.09210765342644,0.35,2,211.76866618679128,0.25,0.5208344631016301
34790,Administrative,80,18,1574.4236981148324,2,187.84218112091997,0.28,5,1039.6199608452773,0.12,8,66.26930258366751,0.35,3,280.6922535649676,0.25,0.5248078993716108
34795,Administrative,80,22,3682.1503949961157,2,138.93802528092328,0.28,6,1039.581162922354,0.12,7,51.74211797132136,0.35,7,2451.889088821517,0.25,1.0
34800,Administrative,80,25,4460.958025138191,9,1063.662682104141,0.28,7,702.9366488524705,0.12,4,32.66173397932013,0.35,5,2661.6969602022596,0.25,1.0
34805,Administrative,80,17,1846.8812013946279,6,534.0003849492559,0.28,3,656.2225386442929,0.12,3,46.162989421191384,0.35,5,610.4952883798876,0.25,0.6156270671315427
34810,Administrative,80,20,1429.749958823064,4,224.09477630541312,0.28,1,77.80702907309742,0.12,8,156.44093273957822,0.35,7,971.4072207049751,0.25,0.47658331960768796
34815,Administrative,80,25,4588.296352006656,5,546.9314870088542,0.28,4,1472.5255837087152,0.12,9,124.96450089522426,0.35,7,2443.8747803938622,0.25,1.0
34820,Administrative,80,25,3244.6682603685317,7,664.3296802584547,0.28,3,455.5500592826139,0.12,8,114.49830347252431,0.35,7,2010.2902173549387,0.25,1.0
34825,Administrative,80,18,5206.857755696395,5,574.8967397327036,0.28,3,365.6504454361506,0.12,4,57.11675274813425,0.35,6,4209.193817779406,0.25,1.0
34830,Administrative,80,17,954.6778254404062,5,166.13295671036596,0.28,3,454.0053457243764,0.12,4,28.08817062960358,0.35,5,306.45135237606013,0.25,0.31822594181346875
34835,Administrative,80,21,1498.6389916147793,5,466.4476680919642,0.28,6,372.77402158273895,0.12,6,45.79860978103769,0.35,4,613.6186921590385,0.25,0.49954633053825975
34840,Administrative,80,22,1022.45088250067,2,99.80856913198133,0.28,5,244.50471038357503,0.12,10,165.3634979628074,0.35,5,512.7741050223062,0.25,0.34081696083355667
34845,Administrative,80,19,1303.294311845851,7,428.42496049336887,0.28,1,278.8237457071183,0.12,6,103.57228930981486,0.35,5,492.47331633554893,0.25,0.4344314372819504
34850,Administrative,80,24,2265.316409790946,9,940.4071736386337,0.28,4,618.9193135796949,0.12,5,69.76242669288217,0.35,6,636.2274958797353,0.25,0.7551054699303154
34855,Administrative,80,22,1463.37665869983,8,395.0043929986956,0.28,5,734.891200150438,0.12,5,87.6844326388317,0.35,4,245.79663291186463,0.25,0.48779221956661
34860,Administrative,80,23,1935.8568119068989,6,695.8631523043915,0.28,5,525.8605402388939,0.12,9,128.22062752561257,0.35,3,585.912491838001,0.25,0.6452856039689663
34865,Administrative,80,17,1396.3175846271001,6,536.5105353126618,0.28,2,200.1207447366897,0.12,4,21.09943227008464,0.35,5,638.586872307664,0.25,0.46543919487570007
34870,Administrative,80,27,4627.47546005355,5,443.60887763019025,0.28,6,1106.2995863966814,0.12,9,154.77298736349877,0.35,7,2922.7940086631797,0.25,1.0
34875,Administrative,80,25,1254.9893540345095,5,313.30187901466746,0.28,1,92.14474375702402,0.12,12,96.04052716052188,0.35,7,753.5022041022961,0.25,0.41832978467816984
34880,Administrative,80,18,2135.4931662088848,6,701.8925773467461,0.28,2,277.46581314957655,0.12,5,40.15983958865667,0.35,5,1115.9749361239053,0.25,0.7118310554029617
34885,Administrative,80,29,3821.1879018696773,7,544.7698205511917,0.28,4,685.1011078882123,0.12,7,136.91269111397162,0.35,11,2454.4042823163018,0.25,1.0
34890,Administrative,80,21,2244.723598326284,9,977.5637745709707,0.28,3,219.48187281385924,0.12,5,40.37890227155893,0.35,4,1007.2990486698952,0.25,0.7482411994420947
34895,Administrative,80,22,1373.3574031971157,5,401.0346356753224,0.28,6,479.8728778423243,0.12,5,75.79847305961637,0.35,6,416.65141661985257,0.25,0.4577858010657052
34900,Administrative,80,20,1570.3560096839688,4,476.82345556658714,0.28,3,517.4955690425438,0.12,8,135.01741542366662,0.35,5,441.0195696511712,0.25,0.5234520032279896
34905,Administrative,80,24,3802.527542472166,5,263.7764560239112,0.28,3,407.9291232731738,0.12,8,47.631469735471725,0.35,8,3083.190493439609,0.25,1.0
34910,Administrative,80,29,3514.189451097785,3,284.4048631702676,0.28,6,867.1957590795121,0.12,9,62.48096290833991,0.35,11,2300.1078659396653,0.25,1.0
34915,Administrative,80,20,6183.7962187155,11,1314.5864115673353,0.28,0,0.0,0.12,3,49.92326761411243,0.35,6,4819.286539534052,0.25,1.0
34920,Administrative,80,29,2988.834076229524,6,587.7911154993905,0.28,9,1691.0704634261697,0.12,7,54.778400084872075,0.35,7,655.1940972190921,0.25,0.9962780254098412
34925,Administrative,80,29,2847.5209582737343,4,398.8580968575907,0.28,5,802.0863282037926,0.12,10,155.1287949858953,0.35,10,1491.4477382264556,0.25,0.9491736527579114
34930,Administrative,80,28,1414.9707423380205,8,633.2277849293602,0.28,3,268.03953917388964,0.12,12,212.32708143269107,0.35,5,301.37633680207966,0.25,0.4716569141126735
34935,Administrative,80,27,3128.3513850877725,9,707.8970521995151,0.28,7,882.67453214793,0.12,5,41.439075113495235,0.35,6,1496.3407256268324,0.25,1.0
34940,Administrative,80,26,2798.4726115990484,13,1545.0867245500872,0.28,0,0.0,0.12,9,170.59072176829054,0.35,4,1082.7951652806707,0.25,0.9328242038663495
34945,Administrative,80,30,4029.9761426846235,8,197.7184207786396,0.28,5,932.0464544226462,0.12,9,136.22167386044592,0.35,8,2763.989593622892,0.25,1.0
34950,Administrative,80,26,6675.9678803844345,6,491.88033776773455,0.28,8,2702.699798613948,0.12,9,73.11027312982038,0.35,3,3408.2774708729307,0.25,1.0
34955,Administrative,80,26,3443.1582882858083,7,471.5818986381445,0.28,3,392.35787688395055,0.12,8,56.46609964862892,0.35,8,2522.7524131150844,0.25,1.0
34960,Administrative,80,30,5291.950364904345,10,867.302051121929,0.28,5,662.5571195054513,0.12,9,91.60226117057739,0.35,6,3670.4889331063873,0.25,1.0
34965,Administrative,80,34,5057.96457557548,10,939.7843071479097,0.28,6,1326.2943653169748,0.12,10,127.63236676418046,0.35,8,2664.2535363464153,0.25,1.0
34970,Administrative,80,26,1625.5195376588194,9,581.7168069832676,0.28,0,0.0,0.12,8,82.9482651302255,0.35,9,960.8544655453263,0.25,0.5418398458862732
34975,Administrative,80,25,1475.9685444894787,5,367.56744185807884,0.28,1,102.74603572144247,0.12,13,144.79767901238048,0.35,6,860.8573878975769,0.25,0.4919895148298263
34980,Administrative,80,25,2269.0106455985037,11,1239.0845529316016,0.28,6,316.9374552045426,0.12,4,57.452789815191124,0.35,4,655.5358476471683,0.25,0.756336881866168
34985,Administrative,80,16,2200.469247633737,4,301.20945028008475,0.28,6,779.8381241358913,0.12,3,18.43037949284686,0.35,3,1100.991293724914,0.25,0.7334897492112457
34990,Administrative,80,20,1304.5249648974118,2,121.20826173619653,0.28,3,587.5169168356567,0.12,10,183.3603979039968,0.35,5,412.4393884215617,0.25,0.43484165496580396
34995,Administrative,80,21,4059.390104591863,6,539.554885807275,0.28,0,0.0,0.12,8,94.2485213975744,0.35,7,3425.5866973870134,0.25,1.0
35000,Administrative,80,35,2427.9481081039457,8,782.7482073178298,0.28,5,568.9180055570314,0.12,13,111.50376730910445,0.35,9,964.7781279199801,0.25,0.8093160360346486
35005,Administrative,80,28,1576.525614151275,7,519.7109515759604,0.28,4,500.4392809140422,0.12,8,81.22422097768364,0.35,9,475.1511606835888,0.25,0.525508538050425
35010,Administrative,80,29,1747.34274618247,4,469.95669719516366,0.28,6,693.500698945516,0.12,15,213.05738417426974,0.35,4,370.8279658675206,0.25,0.5824475820608234
35015,Administrative,80,34,3132.869584196369,7,691.5998362592668,0.28,7,1766.692905159354,0.12,10,123.7717144168394,0.35,10,550.8051283609088,0.25,1.0
35020,Administrative,80,23,1405.3136031533058,3,256.0353794955778,0.28,4,336.9121713267376,0.12,13,183.09571367002843,0.35,3,629.2703386609619,0.25,0.46843786771776863
35025,Administrative,80,27,2214.029104775771,2,132.15574090769942,0.28,8,689.3906441082462,0.12,10,56.45746769758336,0.35,7,1336.0252520622419,0.25,0.7380097015919237
35030,Administrative,80,25,943.2750503836553,7,330.2908370992168,0.28,1,97.75340661434272,0.12,11,164.36676388513834,0.35,6,350.86404278495735,0.25,0.31442501679455176
35035,Administrative,80,28,3653.2564993133583,5,344.141366443923,0.28,7,2315.3125519211726,0.12,6,60.482309315616945,0.35,10,933.3202716326458,0.25,1.0
35040,Administrative,80,20,2300.3391127073946,2,152.72972105711855,0.28,7,1289.4463107478732,0.12,8,136.10952152046008,0.35,3,722.0535593819427,0.25,0.7667797042357982
35045,Administrative,80,26,2022.5337042296574,6,233.1429952437131,0.28,5,324.66009027971313,0.12,6,38.351618454567145,0.35,9,1426.379000251664,0.25,0.6741779014098859
35050,Administrative,80,30,4398.157658851669,6,654.8942188716065,0.28,9,2264.007651521794,0.12,6,60.49626269411513,0.35,9,1418.7595257641538,0.25,1.0
35055,Administrative,80,40,3545.2364172630414,14,1302.9442788636784,0.28,11,1502.4690038139208,0.12,9,154.87463892269088,0.35,6,584.9484956627509,0.25,1.0
35060,Administrative,80,34,2505.3741215710616,4,124.98949331130716,0.28,5,823.3569465389526,0.12,16,236.59239187508467,0.35,9,1320.4352898457175,0.25,0.8351247071903538
35065,Administrative,80,38,3603.2903893402304,13,1048.3399519755112,0.28,4,1135.5171071968298,0.12,15,96.48269444396013,0.35,6,1322.9506357239293,0.25,1.0
35070,Administrative,80,27,3372.1106687125002,7,774.367587580006,0.28,5,472.0614941657518,0.12,10,138.6681577452681,0.35,5,1987.013429221474,0.25,1.0
35075,Administrative,80,26,3497.518121791907,3,316.15900767050204,0.28,5,465.59216443362067,0.12,9,107.90364028206758,0.35,9,2607.863309405717,0.25,1.0
35080,Administrative,80,34,2576.210720203816,10,1180.5607258796251,0.28,8,627.3368988480769,0.12,9,62.75090454893257,0.35,7,705.5621909271814,0.25,0.8587369067346053
35085,Administrative,80,34,4063.1844431020554,7,826.284740036695,0.28,9,2104.288474594632,0.12,9,117.91091255970946,0.35,9,1014.7003159110191,0.25,1.0
35090,Administrative,80,33,3773.662493115011,11,860.2221962604485,0.28,2,168.6895402269712,0.12,13,70.03194716622133,0.35,7,2674.7188094613703,0.25,1.0
35095,Administrative,80,29,1642.3463438797507,4,434.3764969239822,0.28,13,922.9475805992025,0.12,7,64.62136830894286,0.35,5,220.40089804762306,0.25,0.5474487812932503
35100,Administrative,80,30,1824.8994138881417,11,825.3419138357998,0.28,6,489.92243174920964,0.12,8,57.96088159370584,0.35,5,451.6741867094266,0.25,0.6082998046293806
35105,Administrative,80,34,1689.6849441202864,7,591.027727245911,0.28,5,400.9268829394672,0.12,15,263.7321494537222,0.35,7,433.9981844811862,0.25,0.5632283147067622
35110,Administrative,80,37,2967.6532761645594,8,925.9049297383465,0.28,7,1281.509141146131,0.12,17,270.0686626663598,0.35,5,490.1705426137221,0.25,0.9892177587215197
35115,Administrative,80,32,6739.69162504745,10,686.6667260320388,0.28,2,154.8899366124307,0.12,15,154.5576473366843,0.35,5,5743.577315066295,0.25,1.0
35120,Administrative,80,46,5325.20572004559,11,756.9797894112425,0.28,9,875.6375857859482,0.12,13,127.02440956439042,0.35,13,3565.563935284009,0.25,1.0
35125,Administrative,80,35,2995.526314015306,7,416.95900557448806,0.28,8,1440.8659304781343,0.12,12,93.9509227806888,0.35,8,1043.7504551819948,0.25,0.9985087713384354
35130,Administrative,80,28,2161.7211300494446,7,656.1407061216257,0.28,5,747.8266894730308,0.12,8,68.24607990405012,0.35,8,689.507654550738,0.25,0.7205737100164815
35135,Administrative,80,23,3061.083032147958,7,280.6115751528241,0.28,4,903.077561706711,0.12,8,137.63960118690204,0.35,4,1739.754294101521,0.25,1.0
35140,Administrative,80,35,1548.7419032587866,7,513.2984132172606,0.28,4,619.6487343770192,0.12,15,117.81411777693039,0.35,9,297.98063788757645,0.25,0.5162473010862623
35145,Administrative,80,30,1993.4776866459804,5,477.4260079938365,0.28,6,377.9188597334083,0.12,12,168.15983187738627,0.35,7,969.9729870413494,0.25,0.6644925622153268
35150,Administrative,80,26,2541.501500325766,7,805.6528964529961,0.28,2,232.14149601519648,0.12,10,66.58291290957658,0.35,7,1437.1241949479966,0.25,0.8471671667752553
35155,Administrative,80,35,1798.6989908786672,8,843.7347149533508,0.28,4,183.99023179417543,0.12,15,126.57239629455557,0.35,8,644.4016478365854,0.25,0.5995663302928891
35160,Administrative,80,36,4028.8298881609317,7,711.0708773113087,0.28,10,2704.804143833148,0.12,17,181.97127224710715,0.35,2,430.9835947693676,0.25,1.0
35165,Administrative,80,44,3614.8957598357656,11,936.3677249582785,0.28,7,1771.5342289286766,0.12,16,285.50941172383125,0.35,10,621.4843942249792,0.25,1.0
35170,Administrative,80,43,2025.901982549379,12,702.0373807343848,0.28,5,894.4893444552549,0.12,17,207.1456733964032,0.35,9,222.22958396333587,0.25,0.675300660849793
35175,Administrative,80,36,6016.731805195527,16,1884.8180941038531,0.28,6,345.9512146388265,0.12,6,52.52772141324344,0.35,8,3733.434775039604,0.25,1.0
35180,Administrative,80,38,5452.81718066015,10,595.9983330691729,0.28,5,586.0356867729523,0.12,12,233.197888832802,0.35,11,4037.5852719852232,0.25,1.0
35185,Administrative,80,35,2680.3885427998694,10,502.96139949708686,0.28,3,221.49986969233743,0.12,12,140.61102416057363,0.35,10,1815.3162494498713,0.25,0.8934628475999565
35190,Administrative,80,46,5395.0820402376685,13,1251.7282898223557,0.28,10,2469.6314619651835,0.12,13,210.38063707780952,0.35,10,1463.3416513723191,0.25,1.0
35195,Administrative,80,27,3737.3948508357953,5,246.5192863013489,0.28,8,2600.6801818376207,0.12,9,65.86285186975023,0.35,5,824.3325308270755,0.25,1.0
35200,Administrative,80,42,4245.437908945279,13,800.1803805562063,0.28,4,1433.5311305940431,0.12,16,227.65135988334683,0.35,9,1784.0750379116828,0.25,1.0
35205,Administrative,80,42,2845.082668678303,12,1259.0093727627427,0.28,7,567.2031367574261,0.12,17,262.4237039829276,0.35,6,756.4464551752064,0.25,0.9483608895594344
35210,Administrative,80,36,2041.6980624870084,10,650.5501330738856,0.28,4,405.77984969428206,0.12,15,265.1303903802306,0.35,7,720.23768933861,0.25,0.6805660208290029
35215,Administrative,80,51,9165.399102736148,8,716.6225534937212,0.28,16,5613.552354616046,0.12,16,312.0174965004851,0.35,11,2523.206698125895,0.25,1.0
35220,Administrative,80,36,4824.3501214295975,12,824.0040500261434,0.28,4,600.3199713131901,0.12,15,129.4359749357634,0.35,5,3270.5901251545,0.25,1.0
35225,Administrative,80,49,5593.43303230864,14,1548.175140366238,0.28,5,463.9121142306632,0.12,21,400.0433054026873,0.35,9,3181.3024723090507,0.25,1.0
35230,Administrative,80,43,3861.2111208108136,9,887.9083140028613,0.28,7,1794.197057531383,0.12,18,203.22592671966683,0.35,9,975.8798225569025,0.25,1.0
35235,Administrative,80,42,3826.193121393768,11,1315.6659643982364,0.28,5,931.6330537083944,0.12,15,166.4751287159641,0.35,11,1412.4189745711728,0.25,1.0
35240,Administrative,80,41,2917.405739814845,7,515.1013158971405,0.28,9,854.7583852141207,0.12,18,246.61015888059433,0.35,7,1300.93587982299,0.25,0.9724685799382817
35245,Administrative,80,33,2555.5353783226856,12,871.7731231268282,0.28,9,1471.1341605706482,0.12,10,63.435256722305134,0.35,2,149.19283790290416,0.25,0.8518451261075619
